True,bla_0,bla_1,bla_2,bla_3,bla_4,bla_5,bla_6,bla_7,bla_8,bla_9,bla_10,bla_11,bla_12,bla_13,bla_14,bla_15,bla_16,bla_17,bla_18,bla_19,bla_20,bla_21,bla_22,bla_23,bla_24,bla_25,bla_26,bla_27,bla_28,bla_29,bla_30,bla_31,bla_32,bla_33,bla_34,bla_35,bla_36,bla_37,bla_38,bla_39,bla_40,bla_41,bla_42,bla_43,bla_44,bla_45,bla_46,bla_47,bla_48,bla_49,bla_50,bla_51,bla_52,bla_53,bla_54,bla_55,bla_56,bla_57,bla_58,bla_59,bla_60,bla_61,bla_62,bla_63,bla_64,bla_65,bla_66,bla_67,bla_68,bla_69,bla_70,bla_71,bla_72,bla_73,bla_74,bla_75,bla_76,bla_77,bla_78,bla_79,bla_80,bla_81,bla_82,bla_83,bla_84,bla_85,bla_86,bla_87,bla_88,bla_89,bla_90,bla_91,bla_92,bla_93,bla_94,bla_95,bla_0.1,bla_1.1,bla_2.1,bla_3.1,bla_4.1,bla_5.1,bla_6.1,bla_7.1,bla_8.1,bla_9.1,bla_10.1,bla_11.1,bla_12.1,bla_13.1,bla_14.1,bla_15.1,bla_16.1,bla_17.1,bla_18.1,bla_19.1,bla_20.1,bla_21.1,bla_22.1,bla_23.1,bla_24.1,bla_25.1,bla_26.1,bla_27.1,bla_28.1,bla_29.1,bla_30.1,bla_31.1,bla_32.1,bla_33.1,bla_34.1,bla_35.1,bla_36.1,bla_37.1,bla_38.1,bla_39.1,bla_40.1,bla_41.1,bla_42.1,bla_43.1,bla_44.1,bla_45.1,bla_46.1,bla_47.1,bla_48.1,bla_49.1,bla_50.1,bla_51.1,bla_52.1,bla_53.1,bla_54.1,bla_55.1,bla_56.1,bla_57.1,bla_58.1,bla_59.1,bla_60.1,bla_61.1,bla_62.1,bla_63.1,bla_64.1,bla_65.1,bla_66.1,bla_67.1,bla_68.1,bla_69.1,bla_70.1,bla_71.1,bla_72.1,bla_73.1,bla_74.1,bla_75.1,bla_76.1,bla_77.1,bla_78.1,bla_79.1,bla_80.1,bla_81.1,bla_82.1,bla_83.1,bla_84.1,bla_85.1,bla_86.1,bla_87.1,bla_88.1,bla_89.1,bla_90.1,bla_91.1,bla_92.1,bla_93.1,bla_94.1,bla_95.1
b3444,-0.21601008,0.020255676,0.032048337,0.06800487,0.5896166,-0.3236943,0.092181556,-0.041883577,-0.056523897,-0.18900308,0.15618183,-0.3556898,0.14334893,-0.23844354,-0.52252823,0.49651206,0.42000532,-0.40886652,-0.43302178,-0.5354508,-0.33064687,-0.24006334,-0.18063413,0.19612446,0.099943876,0.059841983,0.27570295,-0.06921035,-0.0035597815,-0.22980498,-0.20013516,-0.0008816818,0.0759077,-0.2790034,0.04803472,0.73495066,0.11127513,0.36728838,0.53681076,-0.39028567,0.05825401,0.045246184,0.5091192,0.37809578,-0.002371513,0.20903079,0.121683374,0.5364527,0.0758457,-0.12346562,-0.004999892,0.18289237,0.2764226,-0.11355898,-0.22406785,-0.37607604,0.0045872424,-0.22041647,0.29154757,0.29891318,-0.38924047,-0.025097048,0.051707692,0.4787585,0.18029174,0.091986574,0.3256841,0.22821252,-0.27913648,0.06640487,0.37839866,-0.2895984,-0.3129816,0.16278385,-0.78788376,-0.25228685,0.24417481,-0.78180104,0.26557237,-0.0646362,-0.40607,0.08531335,0.107289046,0.44618648,0.00036992106,0.36416528,-0.37164688,-0.61682266,-0.17434435,-0.07907165,-0.18428932,-0.2962011,-0.2161709,0.01071367,-0.64484787,0.057002496,0.20452441,-0.3933506,-0.6113802,0.12316824,-0.32397,-0.19986327,-0.013094094,-0.24458976,0.21449633,0.48253497,-0.07838641,-0.6437186,0.14260447,-0.092716314,0.21321796,-0.39801717,-0.23462227,-0.26936752,0.38154054,-0.326077,0.4882084,-0.44175777,-0.029505415,0.15960808,-0.21060823,0.620966,-0.2959251,-0.25303572,-0.21304642,0.085787654,-0.032926,0.21983857,0.3123024,0.051305294,0.23594138,-0.3338834,-0.5111586,-0.27317995,-0.62361854,-0.12313087,0.4370207,-0.48936164,0.1806864,0.56319135,-0.19450678,0.13277857,-0.28410563,-0.17015752,0.6582462,0.2360998,0.20815434,0.05990125,0.48718995,0.48584613,0.22709484,0.05736928,-0.30482423,-0.28010035,-0.40279734,-0.14974801,-0.21734385,-0.0066303634,-0.36027405,0.33702275,0.031393208,0.25435516,0.31653398,0.61033046,-0.7662983,-0.4242181,-0.0912963,-0.18367018,0.088748276,0.0347958,-0.43318713,0.6714394,0.049468655,0.31463662,-0.16176504,-0.26895976,0.40422148,-0.22419682,0.1762124,-0.57046896,-0.22236435,0.2506249,-0.4499031,-0.2631973,-0.16980821,-0.41174346,0.61135507,-0.24374153,-0.06670937,-0.044182543,0.47959164,0.16754432
b0259,0.021119768,-0.1487477,-0.17718382,-0.22154094,-0.18987168,-0.06659042,-0.2324652,0.25165826,0.4740616,-0.18368694,0.30787706,-0.053454064,0.5980406,0.31778663,-0.36787033,-0.20215516,0.16718374,-0.084254876,0.073116004,-0.80287415,-0.42503074,-0.08515024,-0.072811276,0.18116103,-0.30925566,-0.1408656,0.031307515,-0.041444104,-0.2649481,0.13788514,-0.29951742,-0.49530727,-0.25500485,-0.6492957,0.118472606,-0.25510925,0.11072202,0.41355228,0.4630457,-0.20570184,-0.21921502,0.062017016,0.4728083,0.5057441,0.2310909,0.0034643472,0.12994312,-0.4516629,0.43196842,0.6329356,-0.0022704105,-0.2566042,-0.34847012,0.058235887,-0.15732147,-0.32540196,0.122414775,-0.33901754,-0.09684397,0.1447015,-0.01177791,-0.48600808,-0.28148696,0.48497298,-0.26897457,0.0026114902,0.67779815,0.025915464,0.18882503,0.0013322681,-0.4274071,0.22961308,0.08441713,0.5210764,0.06361177,-0.29756325,0.09555994,-0.22969134,-0.4571586,-0.4505882,-0.022198536,-0.25215653,0.4347473,-0.48547482,0.081085175,0.26924244,0.20449325,-0.23514521,-0.21302988,0.027358545,0.30164137,0.14950915,-0.08569319,-0.11950586,0.56791395,0.03857113,0.37427688,0.043395713,-0.1004975,-0.20243551,0.47805747,-0.6197982,0.7189398,0.10474022,0.07942069,0.40472156,0.29950956,-0.2832533,0.13491082,0.43990967,0.086585104,-0.53857756,-0.050597716,-0.5733171,0.23443538,0.15764388,0.060160156,-0.4937309,0.045275044,-0.04312927,0.04307734,-0.37830302,0.3705452,-0.20372766,-0.04685325,0.31637678,-0.14870544,0.3425165,0.7171324,0.49225363,0.4847989,-0.28682658,-0.5732411,0.7425476,-0.7431646,-0.36865246,-0.07635691,0.08052368,-0.31992176,0.59133124,-0.33528936,0.16053402,-0.39750743,-0.0040078387,-0.024060473,-0.19891457,-0.48292643,0.21032198,-0.16020146,-0.7708099,0.24615638,0.13752517,-0.04023719,-0.060638964,-0.53490824,0.053458616,-0.07271984,0.57527214,-0.19064735,-0.12669706,-0.3448749,0.36680278,0.15796885,0.102957115,-0.15495776,0.35227066,0.26215404,0.14316188,0.24178198,-0.3130628,0.4731889,0.13020724,-0.014010888,0.764722,-0.42873487,0.43240646,0.3714611,0.17133099,0.08657367,-0.21673962,-0.19196534,0.13628763,0.06464008,0.12463509,-0.48051617,-0.21977757,0.18831751,-0.013229869,-0.5420635,-0.323539,0.010385049,0.030722296
b0552,0.058227815,-0.11893557,-0.2600785,-0.24924442,-0.10038631,-0.11524374,-0.20982298,0.061992187,0.5244238,-0.14374955,0.41711512,0.06301872,0.5127019,0.3930325,-0.2662432,-0.23392913,0.25735837,0.0061468976,0.0421062,-0.66260093,-0.39755684,-0.09719991,-0.00067122077,0.22027482,-0.3078398,-0.23748425,0.102830715,-0.13701734,-0.26480067,0.057477307,-0.3039095,-0.50475544,-0.26667422,-0.7215745,0.050546873,-0.21767235,0.07110319,0.48219272,0.5022895,-0.17696807,-0.2472636,0.071881294,0.4456561,0.48038587,0.1252396,-0.018774502,0.1912529,-0.42699483,0.43274736,0.600756,0.01762881,-0.25404653,-0.31212494,0.07280321,-0.21514148,-0.3586034,0.23528731,-0.2778885,-0.062094674,0.17223506,-0.06183845,-0.48885134,-0.26420116,0.4994653,-0.24665241,0.013742811,0.6855267,-0.07034151,0.30088666,-0.03641234,-0.42826563,0.09318654,0.12735546,0.50142556,0.062109847,-0.38294625,0.1143254,-0.26412317,-0.43632266,-0.43143368,-0.02374195,-0.2918908,0.3294976,-0.51930887,0.029324232,0.3069424,0.2649612,-0.25846422,-0.17832823,0.09278523,0.32122082,0.23386511,-0.059763204,-0.010831625,0.5614571,0.04904194,0.39527696,0.019479176,-0.110478364,-0.10651849,0.36840612,-0.6395266,0.7859587,0.09196495,-0.023178084,0.35550058,0.3590076,-0.2781575,0.11395885,0.42406487,0.07818747,-0.52699834,0.029672552,-0.58770657,0.21200702,0.1968463,0.06493602,-0.5460017,-0.0017567757,-0.036194645,0.0032920735,-0.41399306,0.28764185,-0.2716547,-0.08911495,0.31056726,-0.11655533,0.3299551,0.7094011,0.44811168,0.45811427,-0.26039526,-0.69660264,0.67629135,-0.7070951,-0.4542163,-0.09818116,0.13560435,-0.30426416,0.6269435,-0.3611343,0.17249672,-0.39348015,-0.09262768,-0.028968537,-0.23644744,-0.54813147,0.33689344,-0.20869723,-0.683379,0.2494988,0.20300329,-0.014106796,-0.09158386,-0.47324926,0.06479322,-0.07420892,0.62414324,-0.117298305,-0.14146058,-0.3473911,0.38351977,0.20442551,0.031299777,-0.18598938,0.3572149,0.2978719,0.20009223,0.21837382,-0.29778677,0.45159593,0.059430346,0.01674458,0.7297819,-0.38138705,0.4016937,0.33742017,0.13791232,0.11539675,-0.112819344,-0.21809347,0.07238237,0.0943013,0.15202098,-0.4759301,-0.29182097,0.21353371,-0.015375053,-0.55468285,-0.30246982,-0.04297218,0.036671974
b0656,0.0019151586,-0.1530098,-0.2703665,-0.29082263,-0.15363581,-0.020876965,-0.1882024,0.15666366,0.5371491,-0.082361944,0.40226445,0.0732437,0.5115406,0.29105866,-0.37940517,-0.19641075,0.19491406,-0.020278355,0.023558393,-0.7915714,-0.41809872,-0.04015839,-0.14937906,0.27305382,-0.35746393,-0.14204642,0.080299854,-0.041151416,-0.29917988,0.058137048,-0.25612104,-0.56759924,-0.2548745,-0.86359966,0.123194374,-0.2848005,0.12711887,0.48254016,0.5212817,-0.22101665,-0.29630575,0.08648242,0.44136754,0.47816324,0.18451567,-0.028450444,0.1579488,-0.44307014,0.41463438,0.6689125,0.07426144,-0.22507195,-0.35304132,0.12164224,-0.15233989,-0.30020335,0.14029738,-0.2815041,-0.056716267,0.076716706,-0.02215893,-0.46944684,-0.27528918,0.53977305,-0.20769274,0.090522446,0.713649,-0.10266891,0.31194544,-0.0027350285,-0.41147724,0.19325994,0.024941579,0.47005415,0.11507682,-0.27652344,0.08712902,-0.22723119,-0.42593154,-0.47729436,0.052543685,-0.20347239,0.3810855,-0.5519626,0.027904393,0.22961359,0.24455649,-0.18877792,-0.22823493,0.055684146,0.32973033,0.11792957,-0.029406419,-0.004872755,0.536533,0.0043206294,0.44620442,-0.07071519,-0.14298247,-0.15572512,0.32799065,-0.6570789,0.7996144,0.060533192,0.08741847,0.33390403,0.36108536,-0.45974472,0.13349989,0.37488422,0.0080148615,-0.46820784,-0.044976804,-0.48930264,0.2746291,0.17553392,0.13575916,-0.49140087,-0.024262557,-0.046342175,0.056368303,-0.30499378,0.37117037,-0.16206124,-0.06296439,0.25833067,-0.14349525,0.35034505,0.6451153,0.47977915,0.4302823,-0.29142118,-0.59077585,0.6828895,-0.7093905,-0.46580085,-0.08580665,0.09696237,-0.3191956,0.64301264,-0.36033815,0.16832677,-0.35545057,-0.06626416,-0.0049242596,-0.1997713,-0.5326217,0.27767387,-0.20689242,-0.7258711,0.22197215,0.123874374,-0.16449125,-0.033187956,-0.5110851,0.07167977,-0.15361728,0.62748456,-0.18816222,-0.13005325,-0.22134379,0.32988402,0.12512897,0.074886896,-0.17088693,0.33054498,0.34887335,0.15539062,0.25153196,-0.37222734,0.4806342,0.025476912,-0.048420765,0.687752,-0.42155913,0.42137378,0.38423833,0.18149325,0.053458292,-0.23327783,-0.19942677,0.18482494,-0.024921698,0.25412995,-0.5300521,-0.2677996,0.18506852,-0.04298739,-0.55257815,-0.35291156,-0.086998165,0.058979183
b4711,-0.08406341,-0.27290183,-0.1811102,-0.20427908,-0.25147417,-0.010041072,-0.26069817,0.14600648,0.49599457,-0.13339417,0.4391679,-0.05833328,0.5840066,0.33339143,-0.29914406,-0.17613629,0.20621742,0.026957858,0.06917331,-0.8636328,-0.40319392,-0.11067839,-0.1240479,0.25352007,-0.27786526,-0.21402243,0.091991484,-0.018233325,-0.20695727,0.13546944,-0.29665926,-0.4929889,-0.2297039,-0.7513428,0.13897362,-0.1796207,0.1213245,0.54455906,0.55454767,-0.16634578,-0.34334323,0.05039145,0.37868243,0.44961113,0.18593462,-0.021611383,0.09527397,-0.4797291,0.41839886,0.68762517,0.12682879,-0.22818096,-0.30237776,0.13818325,-0.20210937,-0.2777033,0.21046837,-0.24637844,-0.10739952,0.032363925,0.012432826,-0.4626431,-0.29383954,0.55832726,-0.1503611,0.031488508,0.7423353,-0.028461114,0.20313448,0.027824268,-0.3496719,0.17345078,0.07705773,0.5618662,0.06605494,-0.29748914,0.024389453,-0.2795725,-0.33747944,-0.43702585,-0.031733908,-0.2682463,0.43337682,-0.45855206,0.10123137,0.23668878,0.32085246,-0.23503144,-0.21929924,0.000874219,0.26866925,0.1238889,-0.032920633,-0.008055256,0.485503,0.033250477,0.35614538,-0.021415832,-0.10497791,-0.18831858,0.3561129,-0.614504,0.745319,0.054678287,0.023504054,0.37081286,0.33694103,-0.31092477,0.105105095,0.43347138,-0.003987416,-0.50351053,-0.086645536,-0.5792124,0.21999624,0.1338438,0.0936036,-0.5104745,0.008814194,-0.007641043,0.061562106,-0.3824886,0.46381965,-0.1805437,-0.011483475,0.3372919,-0.17232779,0.39196908,0.6680716,0.48421696,0.49441242,-0.33190054,-0.599125,0.63577884,-0.7447564,-0.4770644,-0.058578942,0.11587949,-0.28047597,0.64666945,-0.37310857,0.1535913,-0.3201667,-0.03316509,-0.00015877021,-0.16750468,-0.5086201,0.23573305,-0.19048318,-0.7177104,0.23881888,0.1822094,-0.12277847,-0.06737337,-0.53099376,0.10297852,-0.08769182,0.631001,-0.18685561,-0.0957472,-0.37255865,0.36590853,0.12903686,0.08204564,-0.07247163,0.32458234,0.27910647,0.18294857,0.25067675,-0.34418923,0.48323476,0.029155357,-0.055037413,0.7013953,-0.36936295,0.44656244,0.40536067,0.1632785,0.13025492,-0.1970615,-0.1725809,0.15737693,0.14040995,0.2465755,-0.48492244,-0.22379643,0.15119141,0.0055881576,-0.5348996,-0.27177173,-0.06358984,0.092573084
b1331,-0.012386844,-0.14462797,-0.14727,-0.31034043,-0.15335052,-0.122018084,-0.24388942,0.13492876,0.540509,-0.19711639,0.30574977,-0.021365441,0.5333122,0.2768319,-0.2700542,-0.25951183,0.21046709,0.062423885,0.12979698,-0.75298095,-0.3648362,-0.05639393,-0.13162716,0.21196805,-0.26672843,-0.18175492,0.07959789,-0.028024843,-0.22613898,0.025714803,-0.34061697,-0.5723507,-0.2627192,-0.69930434,0.06359135,-0.21082245,0.12846719,0.4158365,0.45447427,-0.16455983,-0.31292617,0.09324932,0.45594168,0.5375507,0.22730134,0.005077915,0.11464638,-0.4117877,0.43378642,0.66187286,0.110787794,-0.14875713,-0.4005189,0.1064046,-0.17152967,-0.24735355,0.14656623,-0.29355192,-0.05539493,0.11373625,0.0009891066,-0.503519,-0.30573645,0.5483801,-0.24543801,0.01596399,0.7597381,-0.025777161,0.24230464,0.02174822,-0.35448304,0.09992658,-0.011715228,0.50602275,0.07960354,-0.31295636,0.049635816,-0.23698035,-0.42469105,-0.4864426,-0.055931367,-0.2646552,0.4085071,-0.49968466,0.063766375,0.22966577,0.28798378,-0.14713414,-0.24878913,0.033612408,0.3457999,0.170491,-0.05452855,0.031981982,0.50595325,0.0138179725,0.4284184,0.041406576,-0.088565275,-0.109396316,0.31757602,-0.63974667,0.7174622,0.059556626,0.06578594,0.33547446,0.45466465,-0.3495081,0.101567276,0.4352297,0.016822161,-0.5094311,-0.076448366,-0.5947679,0.23200299,0.09883084,0.10925303,-0.50773406,0.058320917,-0.047988266,0.05679728,-0.31977838,0.39469257,-0.18253012,-0.027618539,0.31086552,-0.19878171,0.36168015,0.7037982,0.46859267,0.43093342,-0.26643097,-0.6407557,0.67994314,-0.7226778,-0.4367817,-0.1941244,0.14561027,-0.27773002,0.64873827,-0.40468073,0.1995539,-0.43133873,-0.01994312,0.008381448,-0.23619072,-0.5113174,0.24261013,-0.16684808,-0.7637611,0.16644306,0.17473231,-0.1025076,-0.04056718,-0.50153255,0.086405985,-0.055824634,0.59661734,-0.16743213,-0.13096058,-0.27605703,0.34429634,0.17509991,0.058053944,-0.15557432,0.3120602,0.2526035,0.2742819,0.24496682,-0.333442,0.44680312,0.04182714,-0.02020898,0.7770472,-0.3597358,0.47696075,0.3086372,0.18573405,0.072197124,-0.17662378,-0.14212579,0.10384976,0.07747508,0.22424774,-0.49003547,-0.23816738,0.1505311,0.017198358,-0.53605616,-0.3675076,0.00046378627,0.0346653
b2030,0.066829816,-0.10330381,-0.2534758,-0.190105,-0.184954,-0.032815013,-0.24496698,0.12421213,0.50861573,-0.2527252,0.3584495,0.045767218,0.5953501,0.30494374,-0.36596978,-0.24318686,0.20916867,-0.027621347,0.038699746,-0.743144,-0.45866716,-0.05971212,-0.11935947,0.2820393,-0.3428273,-0.2661787,0.13102494,-0.0927367,-0.28375906,0.07903927,-0.33940774,-0.60801965,-0.37711188,-0.72551477,0.14268768,-0.1525971,0.08455877,0.42483988,0.55887055,-0.19646703,-0.24433698,0.0671436,0.51567554,0.51362884,0.21536638,-0.0779791,0.07222928,-0.48212203,0.44815582,0.7335258,0.13290927,-0.23834565,-0.36876756,0.07769515,-0.17033014,-0.2515276,0.22345302,-0.2927613,-0.068674535,0.03667391,-0.06942893,-0.49263504,-0.19923119,0.5029466,-0.17401835,0.032814,0.64385,0.0030128914,0.34551573,0.07063974,-0.34308055,0.15348192,0.07793265,0.46431485,0.117677376,-0.2680414,0.11276438,-0.26436046,-0.47078604,-0.4471564,-0.028631603,-0.23419982,0.3857576,-0.49013022,0.1171917,0.25654432,0.2633862,-0.25058797,-0.25219405,0.14124198,0.36356592,0.18489854,-0.100989506,-0.013642184,0.4894806,0.14603506,0.40692544,-0.03778763,-0.13356413,-0.17303248,0.3295163,-0.60385567,0.7250451,0.0976527,0.10264062,0.39106002,0.3227604,-0.3413714,0.044111975,0.34632975,0.012246589,-0.49647263,-0.04724116,-0.589032,0.24561016,0.15638252,0.052739628,-0.47370425,-0.06561423,-0.017801547,0.03701967,-0.41297174,0.36496666,-0.24209765,-0.107038334,0.2637659,-0.17311737,0.36439708,0.65606666,0.43304196,0.3938018,-0.27762285,-0.68220305,0.74390155,-0.74493736,-0.3843438,-0.079115786,0.10030903,-0.31704515,0.60486466,-0.41999716,0.108042076,-0.3846398,-0.03479643,0.02938035,-0.24294238,-0.49568033,0.23731276,-0.19581835,-0.76774156,0.24743597,0.15494148,-0.051996972,-0.09679134,-0.5738476,0.07964932,-0.04812991,0.5604165,-0.16341183,-0.18228915,-0.34438503,0.43361002,0.22865583,0.077955104,-0.15343887,0.38546795,0.34855083,0.18473822,0.18545966,-0.3403384,0.47450307,0.09069569,-0.010404599,0.770938,-0.34020734,0.42803845,0.3715284,0.15674154,0.072685756,-0.22415933,-0.19358608,0.13995783,0.085480265,0.20174238,-0.50114834,-0.2700078,0.16023768,-0.0770707,-0.5317131,-0.32726598,-0.058173038,-0.02927554
b2192,-0.02686017,-0.16883664,-0.21498495,-0.24631679,-0.23229538,-0.02814779,-0.14984503,0.15507723,0.55452585,-0.37533903,0.34224924,0.09579693,0.51061624,0.34223777,-0.3576491,-0.17856991,0.148466,-0.00043297547,0.05796175,-0.7892856,-0.43929824,-0.10483533,-0.07835932,0.21922697,-0.33985037,-0.22315994,0.11977471,-0.06821886,-0.3253473,0.08947907,-0.3475654,-0.5615178,-0.28364527,-0.6935851,0.0548227,-0.17873746,0.06169692,0.5275093,0.4842378,-0.13799472,-0.25859472,0.052970737,0.47162163,0.5205316,0.22164132,-0.05195997,0.12451217,-0.49337012,0.358646,0.6438283,0.086129606,-0.12187842,-0.27765813,0.10664889,-0.23925969,-0.23451114,0.2303087,-0.31841195,-0.024197828,-0.0011167015,-0.13400625,-0.42383948,-0.34849897,0.4570174,-0.10159776,0.0041404665,0.7371119,0.022577388,0.21672487,0.065218724,-0.35714066,0.20653044,0.008662584,0.44671562,0.09922369,-0.31274557,0.039963134,-0.1763779,-0.4348006,-0.4898402,-0.047972687,-0.2417495,0.3329661,-0.47790578,0.083113156,0.27446917,0.33880678,-0.20174323,-0.17383142,0.09522007,0.40385148,0.19430876,-0.1537583,0.02257993,0.59962827,0.10384886,0.4006896,-0.009945468,-0.15665953,-0.12447394,0.2860892,-0.64653033,0.7130739,0.10145575,0.01763179,0.38946906,0.3821569,-0.3244816,0.0971036,0.42971003,0.07130935,-0.53874797,-0.05328781,-0.57683843,0.24903776,0.21568114,0.11840159,-0.5289029,-0.024174077,0.0005428352,0.024958558,-0.30796045,0.374647,-0.24139422,-0.04482872,0.33584332,-0.10974958,0.3892024,0.6152042,0.48822752,0.52315253,-0.26954815,-0.62864935,0.7136906,-0.73239833,-0.4375514,-0.13934757,0.035008576,-0.25130522,0.5831051,-0.35876,0.16257812,-0.41293707,-0.07878508,-0.04539535,-0.22756167,-0.4922237,0.29590717,-0.2183077,-0.7068451,0.18124449,0.15234599,-0.060064238,-0.04150867,-0.57972974,0.026427925,-0.09930632,0.62258625,-0.13190682,-0.12638132,-0.3492153,0.3985921,0.18511291,0.096956216,-0.16184919,0.36068416,0.23382318,0.20261699,0.20853865,-0.32882202,0.481207,0.10173791,0.0071145305,0.6826779,-0.39096177,0.43653607,0.3399863,0.17686236,0.13402645,-0.22714967,-0.21796422,0.17295279,0.026519466,0.14476205,-0.44414407,-0.30898592,0.1758467,0.019588161,-0.52941287,-0.3213989,-0.022058621,0.012609272
b2982,-0.02211965,-0.20373394,-0.21526529,-0.29668084,-0.24643643,-0.10747299,-0.17806326,0.10031706,0.50972766,-0.20293026,0.45328826,0.07058552,0.563673,0.29278234,-0.40014058,-0.27986997,0.21100122,0.032895263,0.10041248,-0.7883177,-0.45136508,-0.0857191,-0.05854712,0.26363322,-0.28934804,-0.13701434,0.110163525,-0.08241072,-0.19252911,0.13131708,-0.2251597,-0.6006521,-0.2217341,-0.67247635,0.111302674,-0.29006776,0.07600507,0.5468372,0.4580029,-0.13188912,-0.2971286,0.061462276,0.41399416,0.49488452,0.16933872,0.00077058247,0.050814714,-0.47012603,0.32041764,0.74893653,0.1674119,-0.24476491,-0.33932385,0.10270201,-0.16579506,-0.24760135,0.1896323,-0.30180663,0.0036975206,-0.020984642,-0.08605916,-0.34957317,-0.33676133,0.48602808,-0.20177516,-0.009587002,0.75605994,-0.018884711,0.31510392,0.040750287,-0.28172293,0.096200086,0.054854926,0.48850855,0.030951984,-0.3106596,0.04006384,-0.22736813,-0.43334022,-0.46654016,0.037932154,-0.25131318,0.40551618,-0.5743855,0.14327528,0.30228075,0.29883197,-0.13725522,-0.21699347,0.07819623,0.30004337,0.33285403,-0.049796455,0.09091065,0.48071152,-0.009440864,0.37784338,-0.075966984,-0.051442504,-0.17307203,0.32963553,-0.70106846,0.6691237,0.13047521,0.09794812,0.3900585,0.32190526,-0.40304908,0.10514152,0.4282606,-0.013675701,-0.51809305,-0.056581818,-0.5063662,0.23244835,0.17516023,0.13126536,-0.49723244,-0.041717183,-0.05104624,0.042434376,-0.2800842,0.35754022,-0.26831254,-0.012599591,0.35258105,-0.1976178,0.3451904,0.6216973,0.48723692,0.4372822,-0.31617245,-0.6363942,0.741949,-0.7103904,-0.36570847,-0.0852006,0.15886857,-0.32079005,0.5810561,-0.3919689,0.12118963,-0.34997648,0.026425913,-0.020446371,-0.2909431,-0.52768075,0.2921984,-0.17747852,-0.7609511,0.18761446,0.15910897,-0.05624096,-0.055188805,-0.5423605,0.04250404,-0.055322703,0.6736899,-0.1824888,-0.084132284,-0.3583191,0.3503827,0.16999751,0.06596589,-0.09276678,0.31450012,0.31334597,0.17881006,0.23355535,-0.29172733,0.4524424,0.06692329,-0.054861456,0.7613827,-0.4163898,0.4152426,0.36168668,0.15346883,0.06700553,-0.24159127,-0.22215033,0.04686037,0.040833756,0.30461803,-0.41709867,-0.21943772,0.16062647,-0.046023067,-0.5313896,-0.33595756,0.0012074375,0.0683843
b3218,-0.02949151,-0.21859537,-0.24007711,-0.17346804,-0.22705138,0.000231609,-0.16361216,0.13110316,0.54836565,-0.23081888,0.2683514,0.038838487,0.5792592,0.3312978,-0.3428218,-0.20485038,0.22992998,-0.0023607928,-0.0037284796,-0.71638304,-0.45478147,-0.12128141,-0.11416729,0.23287015,-0.330141,-0.19264755,0.22342634,-0.1240608,-0.25883818,0.014996243,-0.34223333,-0.5484665,-0.3538319,-0.690298,0.13543145,-0.13846126,0.07003549,0.47980762,0.5430287,-0.21969579,-0.33571205,0.13073401,0.5334065,0.5118687,0.20634338,-0.0200573,0.11234497,-0.4848933,0.3752736,0.630975,0.11375496,-0.20255005,-0.31121582,-0.0736308,-0.24839272,-0.20314941,0.14663492,-0.3307363,-0.018586941,0.009493915,-0.10229936,-0.42988628,-0.32029507,0.48320314,-0.2101373,0.0999771,0.7709075,-0.033188883,0.28264266,0.09256338,-0.392022,0.12207862,0.14743046,0.46071854,0.15586145,-0.25834358,0.08454766,-0.25015208,-0.47898757,-0.4602554,0.05112049,-0.30432016,0.42013228,-0.43922442,0.1334055,0.2909715,0.36037195,-0.22530684,-0.19295672,0.039278727,0.34871072,0.30659887,-0.10382968,-0.026115473,0.60212064,0.059956055,0.37327754,0.005302467,-0.11103615,-0.109829195,0.38339773,-0.6936742,0.7080067,0.081027344,0.020687466,0.3585016,0.31274593,-0.40674993,0.100855544,0.3527017,0.09164079,-0.5267515,-0.08172611,-0.504234,0.20432498,0.21498327,0.09731018,-0.5151033,-0.05749511,-0.014747213,0.041744154,-0.30374238,0.33860907,-0.2210839,-0.058281492,0.2905534,-0.18607156,0.3229715,0.70949674,0.4074987,0.45959273,-0.3180398,-0.6111597,0.68830514,-0.69071364,-0.44884172,-0.12446671,0.1382545,-0.35032323,0.5983829,-0.35981312,0.2004006,-0.32520783,-0.062080733,-0.029764231,-0.18106069,-0.45604905,0.2533194,-0.19393793,-0.83605766,0.21824862,0.14086361,-0.047909286,-0.090555124,-0.47539896,0.113429,-0.09275397,0.63165087,-0.15579185,-0.16872111,-0.3273079,0.30865166,0.14572138,0.10104386,-0.14113441,0.4007125,0.29087985,0.17283715,0.24055071,-0.27634108,0.4958421,0.05277995,-0.048041116,0.71590996,-0.45650047,0.3592151,0.36055434,0.20120856,0.11636787,-0.2480483,-0.21329224,0.121718355,0.09860332,0.18252757,-0.42993224,-0.28905207,0.13701904,0.01621295,-0.5483866,-0.32788485,-0.039507106,0.119896404
