True,exp_0,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10,exp_11,exp_12,exp_13,exp_14,exp_15,exp_16,exp_17,exp_18,exp_19,exp_20,exp_21,exp_22,exp_23,exp_24,exp_25,exp_26,exp_27,exp_28,exp_29,exp_30,exp_31,exp_32,exp_33,exp_34,exp_35,exp_36,exp_37,exp_38,exp_39,exp_40,exp_41,exp_42,exp_43,exp_44,exp_45,exp_46,exp_47,exp_48,exp_49,exp_50,exp_51,exp_52,exp_53,exp_54,exp_55,exp_56,exp_57,exp_58,exp_59,exp_60,exp_61,exp_62,exp_63,exp_64,exp_65,exp_66,exp_67,exp_68,exp_69,exp_70,exp_71,exp_72,exp_73,exp_74,exp_75,exp_76,exp_77,exp_78,exp_79,exp_80,exp_81,exp_82,exp_83,exp_84,exp_85,exp_86,exp_87,exp_88,exp_89,exp_90,exp_91,exp_92,exp_93,exp_94,exp_95,exp_96,exp_97,exp_98,exp_99,exp_100,exp_101,exp_102,exp_103,exp_104,exp_105,exp_106,exp_107,exp_108,exp_109,exp_110,exp_111,exp_112,exp_113,exp_114,exp_115,exp_116,exp_117,exp_118,exp_119,exp_120,exp_121,exp_122,exp_123,exp_124,exp_125,exp_126,exp_127,exp_128,exp_129,exp_130,exp_131,exp_132,exp_133,exp_134,exp_135,exp_136,exp_137,exp_138,exp_139,exp_140,exp_141,exp_142,exp_143,exp_144,exp_145,exp_146,exp_147,exp_148,exp_149,exp_150,exp_151,exp_152,exp_153,exp_154,exp_155,exp_156,exp_157,exp_158,exp_159,exp_160,exp_161,exp_162,exp_163,exp_164,exp_165,exp_166,exp_167,exp_168,exp_169,exp_170,exp_171,exp_172,exp_173,exp_174,exp_175,exp_176,exp_177,exp_178,exp_179,exp_180,exp_181,exp_182,exp_183,exp_184,exp_185,exp_186,exp_187,exp_188,exp_189,exp_190,exp_191
b2765,0.16775535,-0.08760978,-0.34018067,-0.22353326,0.2997134,-0.52352273,0.058116157,-0.07561282,0.3875812,0.050338637,-0.009824308,-0.28219765,-0.10546662,0.2787256,0.09559468,-0.20170796,0.14288226,-0.06632944,0.11183676,0.05723083,0.2151207,0.13520722,0.060984477,0.10381029,0.15777823,0.09854219,-0.6779264,-0.18572758,0.003547737,-0.23010464,-0.22926602,-0.17546235,0.02617094,0.050248783,0.004283574,0.18831153,0.4180687,-0.12036045,0.19280197,0.34141853,0.16840321,-0.16548435,0.108473,-0.07483716,0.12070089,-0.48706132,-0.41910097,0.26933852,0.14576863,0.3081978,-0.22789356,-0.2377085,0.26156738,0.23801416,0.3230708,0.19075786,0.091726676,0.33436987,0.122510254,-0.09288188,0.5077589,-0.4732221,0.19428803,-0.2386174,0.13245952,-0.17706376,0.48125824,-0.11960474,-0.10825731,-0.3104924,-0.058189977,-0.1714429,-0.21866637,0.21229781,0.16966842,0.22050953,0.21958111,0.16010828,-0.18680283,0.21977326,-0.3427627,0.0008334482,-0.17106579,-0.15549289,-0.096308805,-0.19379465,-0.021172531,-0.06620983,0.15662667,0.22602159,0.059048995,0.06334788,0.20645191,0.27687043,0.031830028,-0.13784382,-0.2799458,-0.26113918,0.009342907,0.19764164,-0.049367588,0.2234251,0.20676403,-0.17235443,0.16993192,0.17981677,-0.24843726,-0.053613972,-0.0064658504,0.54695207,-0.20482369,-0.119580775,0.2912694,0.030559925,-0.16990364,0.2616121,0.31525773,0.33577007,-0.0913014,-0.016985614,0.2656449,0.20442005,0.24269786,-0.05006148,0.120965436,0.0036966926,-0.013788542,0.31219384,0.16832863,-0.16505894,-0.019674439,-0.07150075,0.6075832,-0.059329785,-0.11446661,0.025813643,0.15766554,-0.08478274,0.08001688,0.18032177,0.14981148,0.10587146,0.20452,-0.09557722,-0.18502603,-0.37495703,-0.19629706,0.07074645,0.2664462,-0.13775638,0.14547637,-0.12107291,-0.090712875,-0.33336258,0.31289476,0.01719877,0.0669094,-0.010405728,0.10538069,0.31402224,-0.34081018,-0.12255508,0.323378,0.013955972,0.05731292,-0.0712434,-0.106362194,0.030774735,-0.1495091,0.19063671,0.020202588,-0.059661858,0.27098048,0.10464875,-0.49503633,0.083591476,-0.13491161,0.0104307225,-0.018446745,0.19146852,0.33264655,0.1737889,0.29297775,-0.07321893,0.081262045,0.2196603,0.013901997,0.27088362,0.097234115,-0.27833718,-0.06592001,0.26316214
b2163,0.32651773,0.04144274,-0.002620984,-0.26607743,0.087430865,0.07372449,-0.18105444,0.090304986,-0.20282105,-0.009452654,-0.013338553,-0.1659901,-0.0010805854,0.11143498,-0.0104057295,0.10258504,-0.26495364,0.38508466,-0.3022348,0.20638794,0.36768273,0.10204354,0.10588303,-0.15937628,0.22211207,-0.16748622,-0.3254426,-0.100364834,-0.063765846,-0.24241197,0.032461036,-0.024828495,-0.21245217,-0.026296774,-0.2708384,0.16234295,0.12164466,-0.15990978,-0.189547,0.18023266,0.12252724,-0.11552178,0.10186812,0.1685142,-0.0751204,-0.046170004,0.25355643,0.2796731,0.039082192,0.2196614,-0.06799755,-0.08512804,0.32510248,0.1438541,-0.28379974,0.22024228,-0.30554736,-0.11247242,-0.264549,0.25124645,0.08359201,-0.04045697,0.09898865,-0.08293063,0.18024866,-0.051958524,-0.20225425,0.046485636,0.12466774,-0.2834623,0.25601417,-0.087331206,-0.19561969,-0.08194364,0.033189923,-0.15148269,0.037047684,0.09221547,-0.18380101,0.21128571,-0.12341047,-0.17328674,-0.2179263,0.1891249,0.066667646,0.07069776,-0.25380898,-0.04496609,0.093053125,0.08214279,-0.2420363,-0.06918191,0.052261416,-0.0017820809,0.2538809,0.16489662,0.19845097,-0.08288289,0.020965643,0.29184413,0.2785883,-0.40590745,-0.18602699,-0.1858036,-0.09971214,-0.058668956,0.1345814,-0.21937159,0.020785393,0.19612902,-0.3341325,-0.11316603,0.24211392,0.1426681,-0.004857497,0.09756669,0.06779384,-0.2095368,0.11299023,0.03817566,-0.24601151,-0.40132663,-0.06516145,0.04049346,0.03240374,-0.023114027,-0.08495067,0.024164883,-0.19296756,0.07420176,-0.010101461,0.40398464,0.15776716,0.26367605,-0.25420523,0.06599985,0.033293385,-0.058408808,-0.05383053,-0.071922846,0.039448734,-0.17026737,0.080929354,0.017261084,-0.056240767,-0.2035616,-0.1681738,-0.40152305,0.10558425,-0.08897748,0.02678916,-0.073915355,-0.16720991,0.29800928,0.037426442,0.19407432,0.429611,-0.124443285,-0.1374431,0.15811971,-0.15589833,0.07982089,-0.2579538,0.37555987,-0.06942421,0.006837797,-0.2786004,0.14069106,0.1968833,0.13845927,-0.36634204,0.20252904,0.18876964,-0.098746076,-0.04331149,0.068035044,0.12411585,-0.11437275,-0.0929025,-0.3595775,-0.07758386,0.09558847,0.05820344,-0.14462726,0.23680542,-0.06719946,-0.017088728,0.08743061,-0.27950403,-0.04533507,0.08095557,0.018210346
b2889,-0.23607971,-0.013715496,-0.008777865,-0.012017171,0.088296175,-0.34319252,-0.08120031,0.0035473318,-0.022816334,-0.1909046,-0.025338965,-0.086838245,-0.09606065,-0.32741502,-0.28814873,0.1167501,0.0156347,0.30780435,-0.023352941,0.26565436,0.167699,-0.18341374,0.25432897,0.14693238,0.3488405,-0.36187586,-0.14090563,0.015846426,-0.19263522,0.20736328,-0.26294756,-0.07732469,0.39164257,0.162499,0.30232295,-0.19399707,0.15351062,0.11683183,0.36557642,0.013140111,0.19793804,0.2779911,-0.18736517,-0.17777605,0.17144267,-0.11395739,0.22017123,0.31659356,0.1031308,0.009372691,-0.122685224,-0.14728446,0.002478322,0.053369135,0.070506796,0.047620658,0.15550019,-0.19378908,0.06042371,-0.17345114,0.14719674,-0.11623056,-0.073377684,-0.32188925,-0.04856491,-0.3226715,0.09629226,-0.04124224,0.039641395,-0.2251568,0.21023703,-0.01660712,-0.07772725,0.14029881,0.015686262,0.16726099,-0.043871224,0.24696167,-0.15961091,-0.045963526,-0.18685529,0.016534075,-0.034006406,0.06940629,-0.028509496,0.12952289,-0.120011814,0.106856674,-0.110194944,0.008055879,-0.14092296,-0.003009883,-0.21553801,0.03782937,0.12417033,-0.02556201,-0.15952227,-0.12738803,0.30229914,0.055122066,0.06132655,-0.12214551,-0.0366754,0.2549057,-0.17749646,-0.25632393,0.03789012,-0.1697345,0.030614737,-0.22972338,0.2076745,0.098934986,-0.058160126,0.12938029,0.2314171,0.17139705,0.06376446,0.23991401,0.11530593,-0.07145642,0.017711788,-0.17916864,0.42173532,0.08317798,0.10450822,-0.0964555,-0.36340556,0.25080168,0.10758114,-0.15878518,0.16451363,-0.009756034,-0.13533512,-0.14180255,0.016182551,0.057754908,-0.04678879,-0.088021174,0.21102813,-0.09809037,0.20293474,0.023743002,0.08603846,-0.1768719,0.031038057,-0.21847905,-0.16242713,-0.0051977155,-0.07728705,0.009896812,0.0035211188,0.31243038,-0.12074562,-0.06403526,-0.15412666,-0.07361239,-0.12210914,-0.090877675,-0.14657219,0.033140954,-0.24609014,-0.3249787,-0.085039705,-0.06609321,-0.27168283,0.024231398,-0.1438379,-0.0252568,-0.018866627,0.11376584,-0.24662384,0.12989843,0.33902523,-0.12475747,0.009493788,0.024344847,0.14294991,-0.37617168,0.2606742,-0.11463775,0.052570164,0.16228686,0.102456495,0.06521444,-0.023078732,-0.015672175,-0.117332466,0.05556978,-0.057065956,-0.06501324,0.061673153,0.16547708
b4731,0.111666314,0.08538026,-0.29947385,-0.08421371,0.2291606,-0.23573513,-0.26797366,-0.077380985,-0.042332403,0.07107372,0.10766806,0.26435387,0.04865704,-0.22100362,-0.047467735,-0.18794058,-0.30775502,0.2309543,0.03241431,0.27115044,0.13452293,0.21929371,-0.022980636,-0.19215408,0.0648246,0.13773726,-0.5947479,-0.25246206,0.05306879,7.864988e-05,0.08908994,0.11840724,-0.10268824,0.34542897,-0.037587967,-0.093657404,0.09683888,0.020951781,-0.05664913,0.01286852,0.3554829,0.20197341,0.30477673,0.4777775,-0.14678648,-0.024920132,0.14733429,0.28109926,-0.36229914,0.14431424,0.18364553,-0.2486949,0.15727066,0.2410006,0.17207572,-0.05595511,-0.1477404,-0.15586269,-0.21374238,0.12706982,-0.34228247,0.03888399,0.1889307,0.18993765,-0.055287667,-0.34495008,-0.14002609,-0.045633145,0.12423072,-0.15959193,0.098508805,-0.4114564,-0.19509082,0.07442252,-0.17843021,-0.06291577,-0.5120043,0.060335018,0.1092351,-0.072151154,-0.0022106278,-0.051968366,0.07331273,0.037047647,0.07062337,0.009889433,-0.45965478,-0.19802555,0.132804,0.4347504,-0.2210741,0.086697966,-0.15157683,-0.11196767,-0.1635692,-0.059943408,0.032426402,-0.099169046,-0.070933014,-0.15449756,-0.28184915,-0.2204185,0.10682563,-0.04574681,0.034693465,-0.21862985,0.14136761,0.005709234,0.2331218,-0.17757319,-0.31815404,0.086824104,0.15393864,-0.09936757,-0.12759224,0.08334268,-0.019229628,0.27104977,-0.03818902,0.22557603,-0.20171635,0.39696437,0.2112644,0.50837266,0.031645287,-0.015218611,0.1948,-0.26650682,-0.05859878,-0.122242495,0.059689086,0.2798367,0.10132862,0.09130138,0.073008366,0.2524751,0.110217966,-0.16874279,0.29344383,-0.25655004,-0.3506372,-0.30532536,-0.19802083,-0.31500918,-0.12979893,-0.08217265,0.06725612,0.119808584,-0.18790908,0.31357583,-0.23473454,-0.02327114,-0.16701525,0.098113485,0.089109406,0.15590906,0.38221028,0.23734833,0.02833748,0.1121423,-0.30146188,0.15291773,0.23284179,-0.047789123,-0.09949825,0.050441917,-0.22520211,-0.14635359,0.07983686,0.25245145,-0.3938069,0.1603473,0.066030405,-0.11458746,0.008088092,0.21904558,0.07744185,0.04545217,0.05570855,0.2551803,0.12978996,0.1932602,-0.012754329,-0.17743123,0.0110146655,0.18197292,0.040499337,-0.03814076,-0.17097248,-0.22420081,0.17955396,0.052892257
b0917,0.051020123,0.042614695,-0.055051643,0.058109872,0.057448402,-0.04822072,-0.16328248,-0.1542684,0.18517086,-0.050694272,0.220655,-0.09495151,0.1878967,-0.10820495,-0.20196044,0.2490622,-0.02018356,0.24817784,0.39742473,0.117670745,0.22286876,-0.21128581,0.02464225,0.09828923,0.03648754,0.0033349604,-0.30168095,-0.16502927,-0.26107815,-0.19354759,0.105348475,-0.055327743,0.098620035,0.15166643,0.1551339,-0.19396825,0.4145928,-0.063965924,0.08418978,-0.16516565,-0.055135746,-0.04681678,0.18465117,0.08318867,0.03251023,-0.0038103308,0.06904958,-0.019286735,-0.03371411,0.11106822,-0.118526034,-0.0023576985,-0.23857628,0.2584416,0.3519805,-0.0075077442,0.08264788,0.24134155,0.05817585,0.017487532,-0.20876545,-0.3214602,-0.1890116,-0.30261445,0.12034866,-0.050941788,0.08136717,-0.11584434,0.057952456,-0.08708032,0.37779385,0.19739781,-0.17332532,0.124711975,0.042186365,-0.008053466,0.12103599,0.21295623,0.1894631,-0.25733882,-0.10706845,0.1949957,-0.09442685,0.08841863,-0.15211649,-0.06341247,0.11024299,-0.23905195,-0.19635649,0.07875814,0.20909339,-0.044405825,0.027276587,0.10887691,0.18730022,-0.21338387,-0.688304,-0.10927042,0.057575997,-0.047944363,-0.07859318,-0.11905493,-0.15854703,-0.24142894,-0.3256356,0.09635069,0.09623921,0.01905621,0.078732386,-0.0845081,0.076523416,-0.19943169,0.08523943,0.19932334,0.015821582,0.18613437,0.13597827,0.35591745,0.057692103,-0.14830701,-0.27229312,-0.22739813,0.38714975,0.12159912,0.2235205,-0.19800064,-0.027693579,0.1940291,0.18753324,-0.14647067,-0.13426568,-0.05362775,0.19946362,-0.12744722,0.21491937,0.13506752,-0.11670726,0.12312204,0.2796549,-0.14475189,-0.060631074,-0.26947412,-0.069315925,0.19416028,0.09654741,-0.3914961,0.16539636,-0.03918095,-0.16101953,0.04587131,-0.08686685,-0.28133047,0.06319978,-0.10985718,0.21773598,0.17654698,-0.17649285,0.13411069,-0.29603425,-0.056623913,-0.51792836,0.029456811,-0.02695171,0.18098642,-0.09261302,0.16994715,-0.056077927,0.07135386,-0.085879095,0.240058,-0.06030492,0.09796905,0.3704959,0.11233936,-0.043040894,-0.08630461,-0.19536865,0.16504925,-0.17279957,-0.030402932,-0.09781433,0.17348485,0.273426,0.41070548,-0.23857702,0.24000551,-0.03766045,-0.13723055,-0.42876503,0.009355724,-0.10120923,0.023813019
b4455,-0.009521945,0.05451811,-0.28210378,-0.12943001,-0.021958247,0.14308693,-0.19668005,-0.37452248,-0.05359435,0.09264866,-0.05746594,-0.32399052,0.07820793,-0.050496258,0.1042136,-0.10529017,-0.3045112,0.15082316,0.3112446,-0.056209836,0.4820778,-0.41460988,-0.009392574,-0.014376043,-0.13576917,0.11981358,-0.55607307,0.25691447,-0.27565938,-0.13994439,0.57109123,-0.18918033,0.20234276,0.29478487,0.1460826,0.019813031,0.021181777,0.33292845,0.3191825,0.22296591,0.43922475,0.07398448,0.57441324,-0.079846226,0.30090386,-0.110081136,0.08040605,-0.1061464,-0.15342551,0.52008337,-0.25554022,-0.31703088,0.8640168,-0.21271029,-0.018503822,-0.14450026,0.048056513,0.13684298,0.032829765,0.0723661,0.15429012,-0.5051466,-0.059543487,-0.245367,-0.061992355,-0.3687691,-0.27932742,-0.006519143,-0.14176416,0.4310271,-0.043305147,-0.5163699,-0.086493164,0.033881377,-0.1364144,0.34435084,-0.004025197,-0.016815938,-0.29780892,0.080219656,0.4030696,0.15517277,-0.20013818,-0.022127159,0.6874164,0.3749501,-0.45413956,-0.098706335,0.48236328,0.010475208,-0.23828353,0.18265937,0.2877808,0.20238419,0.058595095,0.28692743,-0.10197589,-0.09742928,-0.052202597,0.22152343,-0.121613994,-0.15448968,0.0015744115,0.22724609,-0.09332954,0.22913884,-0.31080014,-0.26605782,0.21497217,-0.22173928,-0.40569285,-0.37127563,-0.16889207,0.16440488,0.37267175,0.18346888,-0.12742427,0.2452631,-0.16698469,0.091171786,0.18253231,-0.28144407,0.12029608,0.07463407,0.25829098,-0.099791676,-0.56217253,0.113620974,0.40167776,-0.32171443,-0.20703346,0.10919629,0.2940512,0.41248202,-0.38890097,0.12826768,-0.17391814,-0.04146332,0.009690834,-0.577617,0.052602593,-0.1784904,0.13980061,-0.5409769,0.24342735,-0.1479621,-0.31740057,0.04546414,0.3099557,0.18440108,0.08993023,-0.08860519,0.053905357,-0.14666656,-0.12543029,0.34232426,0.2546897,-0.004045618,0.17060772,0.09880323,0.21648331,0.14627403,-0.042028155,0.41690916,-0.1459892,-0.0035518177,-0.07369338,0.0365595,0.0690377,0.16327852,-0.21889855,-0.05104721,0.32565066,-0.061499152,-0.10161072,0.36818537,0.21715835,-0.23164888,0.25429526,0.4260841,0.08840772,0.07465259,0.37124118,-0.34005526,-0.45796585,0.46111816,0.37608182,0.714868,0.08419763,-0.21528794,0.580738,0.24163012
b2145,0.31154627,0.26655534,-0.37523872,-0.04062039,0.14279515,-0.42863938,-0.041504044,-0.36573747,0.350486,-0.34408373,-0.5288684,-0.31821364,0.18983829,0.0021366691,-0.54229414,-0.08785166,-0.21039714,-0.14461356,0.18466656,-0.09484073,-0.24797875,0.59454614,-0.045862596,-0.22172697,0.2800875,0.10392951,-0.17824206,-0.4249815,0.274828,-0.25033328,0.06673192,0.025211249,-0.116803505,-0.059770674,-0.02582804,-0.0057856943,0.05092459,-0.3793546,0.4923614,0.1568356,0.03586138,-0.27978912,0.39333826,-0.7097853,-0.15712671,-0.17561081,-0.24260297,-0.02904794,-0.07334466,0.38908336,0.2716752,-0.5250303,-0.024084926,0.5304996,0.49237442,0.4443545,0.15268566,-0.03206651,0.020667028,-0.015903227,0.1824561,-0.5524137,0.19401628,0.2511037,0.2852717,-0.20091996,0.5654918,-0.062269524,-0.10549073,0.16672893,0.27009168,0.28343353,0.10736853,0.37701333,0.08793172,-0.07878239,-0.015293156,0.05064809,-0.1876104,0.44809598,-0.2401222,0.051613037,-0.40993893,0.072061405,-0.28097227,-0.11775549,0.16100277,-0.17779358,0.31694043,0.06157246,-0.2548375,0.04527788,0.36902022,0.77919215,-0.073030025,-0.10269653,0.3574287,-0.5689485,-0.030238552,0.4549979,0.4482731,-0.29326198,-0.039248176,-0.4437074,0.048018612,0.20346534,0.112113364,0.26547706,0.074133664,0.3611781,0.035909317,-0.15070422,0.27995667,0.17246881,0.32724425,-0.045756843,0.206784,0.40869203,-0.01370558,0.15886536,0.17895779,-0.2106647,0.1347668,0.06798683,-0.056563415,-0.01330551,0.11259288,-0.006901608,-0.17743587,-0.2021543,-0.026784893,0.37072712,0.60096407,0.07179308,-0.044107307,0.21145502,0.24834257,0.34620386,0.2817609,0.46619368,0.101091005,-0.2987983,-0.020840378,0.1522835,0.059177972,-0.33585995,-0.26112238,0.024010468,0.16869351,0.18730707,-0.1450684,-0.28625023,-0.059373267,-0.35209048,-0.00091632985,0.05600362,0.5003113,-0.43285844,-0.3074838,-0.30481845,-0.27019978,0.16125676,0.32751673,-0.09972442,0.12120481,0.25574315,-0.2097276,-0.06864514,0.115871124,0.09603844,0.112698324,0.10110484,0.579762,0.009565434,-0.411638,0.41264737,-0.2688689,0.2609546,-0.2074579,0.07188757,0.36002532,-0.28693992,-0.12240234,0.24905367,0.11786385,0.492264,0.30940107,0.4339677,0.27087933,-0.3857485,-0.33453304,0.047227025
b1625,-0.047355313,-0.022319112,-0.13534456,0.17970383,-0.12521015,-0.26339242,-0.18160933,0.037314944,-0.010830137,-0.14753653,0.14821848,-0.18220179,-0.21112531,0.2005965,-0.4164549,0.08569699,-0.02580326,0.27165803,-0.053660005,0.026243962,0.30433303,0.1345357,0.13814789,0.045646552,0.041321516,-0.0005798687,-0.052589074,-0.07518167,-0.066671275,0.08476225,-0.20588723,-0.35925514,-0.13686344,0.18890423,-0.018513793,-0.056189936,0.23923957,-0.28880292,0.15641512,-0.088031724,0.062826,0.339582,0.023622781,-0.11693803,0.24482372,-0.14851126,0.16501853,0.20130388,-0.1707112,-0.37108192,0.070363544,-0.052910324,-0.12783201,0.17868423,-0.09653421,-0.092622235,0.036872122,-0.22101994,-0.16672572,0.0011179968,-0.10167101,-0.21287774,0.009591597,0.00082527415,0.06036972,-0.09934847,0.03129137,0.029133223,0.053568784,-0.061022446,-0.00015830182,-0.030941257,0.07786913,0.1295269,0.11010515,-0.085979044,0.10088861,0.08304726,-0.10931231,-0.25079483,0.09846822,0.3525841,-0.1041905,-0.090188466,0.026772782,-0.009445026,-0.04296305,-0.22338997,0.13566753,-0.049030617,0.059797425,-0.1527053,0.04216248,0.18804568,0.29205257,-0.04715065,-0.19243445,0.0064870403,0.41073018,0.06002515,0.03775661,-0.12071098,-0.27406606,-0.0058184937,-0.12849908,-0.13476357,-0.09547788,-0.06228246,-0.15928619,-0.12456983,-0.4294543,-0.37261924,0.3025961,0.1355992,0.39532265,0.24412884,0.034073457,0.12465885,0.34745052,-0.4096889,-0.068259366,-0.15281036,0.39425755,-0.036642898,0.22139908,0.020303892,-0.30089095,0.043422725,0.0052613025,-0.12797384,0.01029844,0.1085639,-0.06330154,0.015163588,0.12184192,0.040849242,0.015596849,-0.03123523,0.25963613,0.21572345,-0.058339372,-0.016279936,0.06982754,-0.15203078,0.2095297,-0.16753443,0.12399285,-0.15283737,-0.28309077,-0.116684355,0.084210865,0.15233856,-0.013860817,0.023444062,-0.12805556,-0.14704178,-0.05133186,-0.17250897,-0.23282064,0.08317834,-0.20663255,-0.0065931007,0.35414323,0.08635249,0.10959611,-0.15125081,0.15399669,0.033512887,0.05990487,0.08712907,-0.37736404,-0.06383839,0.23470263,-0.036732078,-0.029437738,0.29803163,-0.079012044,0.08397003,0.07538498,0.073778234,-0.21048985,-0.17004272,0.35334098,-0.14008045,-0.22508226,-0.0054231444,0.01247131,0.06993692,-0.21401525,-0.052864205,0.06797637,0.27560577
b4415,-0.052359153,-0.04440638,0.13959387,-0.1209701,-0.10232019,-0.08907159,0.10813454,-0.21121551,-0.2840279,0.04874267,-0.072648376,-0.12605047,0.08204843,0.19599286,-0.36781335,0.061991695,-0.3261893,0.126656,0.28587407,0.38120955,0.29386705,0.23458025,0.2109108,-0.3430193,-0.056093935,0.20355257,-0.4062256,-0.044507995,0.0054087946,-0.021001391,0.25998467,0.1663477,0.091141246,-0.06690361,0.111220315,-0.07915349,0.05770547,-0.22153068,-0.16341498,0.26271194,0.2072641,-0.10902255,0.3849433,0.06604493,0.03699888,0.17745951,0.29563376,-0.240901,0.041227933,0.04621642,0.1601386,-0.17923744,0.30901068,0.31736827,-0.2507947,-0.116541535,-0.41630173,-0.11051364,-0.11152107,0.26668128,-0.16933966,-0.25336048,-0.20581965,0.18287244,-0.040823173,0.077459246,0.122878924,0.16042551,0.010041881,-0.25834766,0.1583483,-0.22248551,-0.10108702,0.06993358,-0.14673856,-0.062355213,-0.049173854,-0.091763794,-0.228542,0.011476143,-0.106530644,0.12560992,-0.21150792,0.050679535,-0.18701032,0.31709126,-0.010732985,-0.46983436,0.19265358,0.08971955,-0.1968713,-0.11256896,-0.059583053,0.16044077,0.21883428,0.2720707,-0.34281057,-0.02023764,-0.08801655,0.39531177,-0.5878501,-0.057839487,0.012447067,-0.09199785,-0.21785198,-0.013083642,0.15237275,-0.1127068,0.41398606,0.16769123,-0.02607507,-0.18497844,-0.08150099,0.029171344,0.24823643,-0.10844188,-0.390165,0.208722,0.21935609,-0.2065074,-0.21767247,-0.13505957,0.09490612,0.006729797,-0.10761391,-0.07616498,-0.09730444,0.03845138,0.2099429,-0.16698298,0.14882708,-0.024037544,0.021716692,-0.04251226,-0.11238797,0.014189039,-0.09073191,0.05159701,0.019748913,0.06147091,0.1750574,-0.28751045,-0.03431595,0.057545397,0.10179443,-0.088071376,0.14733846,-0.30478087,0.5473728,0.09990546,0.00069630065,-0.61584723,0.251842,0.52380896,-0.114560835,0.361491,0.21998876,-0.2932987,-0.06687649,-0.073266916,0.052373227,0.059495073,-0.37086126,0.22907226,0.28513435,-0.30655646,0.092597805,-0.24659802,-0.24321523,0.22292387,-0.20507327,0.10536509,0.2786233,-0.034833528,-0.4587631,0.12431539,-0.22145827,-0.019268861,-0.19773918,-0.20030808,-0.026532173,-0.13672405,0.1834699,0.21114187,0.019931398,0.34566677,0.14720294,0.33343264,0.16304621,-0.2627895,-0.09055725,0.028649323
b4734,0.23581927,-0.17969935,0.0437787,0.002749235,0.29653823,-0.091713585,-0.042219084,-0.0062768115,-0.16838485,-0.1865409,-0.07605575,-0.14088924,-0.027003786,0.14262456,-0.41521123,0.03287144,0.2775476,0.030713711,0.18174018,0.37082803,0.14989093,0.07395601,0.18850781,-0.13661896,0.055521592,0.14778984,-0.43305054,0.11249935,-0.30102023,0.003921765,0.18980429,0.24215351,-0.123988815,0.12702386,0.016138516,-0.024509689,-0.1023207,-0.018618843,0.22104199,0.23994684,-0.015992356,0.22250377,0.26575896,0.05044898,0.09752886,0.024187254,-0.036066633,0.07335556,-0.12175864,0.05691341,0.15531719,-0.41920754,0.260961,0.21251415,0.004847253,-0.1245468,0.2521213,-0.061474357,-0.12632205,-0.11696703,0.20978339,0.09991739,-0.09395202,-0.29290953,0.010971046,0.03975148,0.16460475,0.0806513,-0.17051992,-0.10601177,0.029095843,-0.032110617,0.009288503,-0.05601804,0.08984833,-0.006053358,0.09254941,0.27459893,-0.09371992,0.17046142,0.19565251,0.10708977,-0.13435672,-0.12939483,0.11611305,-0.020777375,-0.15714987,-0.1364741,0.1597713,-0.01165953,0.021648567,0.107445724,0.16151144,0.0587231,0.006147262,-0.09577698,0.04793611,0.16089907,0.39779234,-0.037530646,-0.081580535,-0.24737453,-0.25626084,0.22871001,-0.035223007,-0.000764916,-0.22582701,-0.07367973,-0.056256935,-0.3311495,-0.30899858,-0.06659384,0.40831634,0.1311205,0.049319863,0.14250506,0.3827585,-0.15554434,0.09483767,0.16129202,-0.10243688,0.17478287,-0.20634879,-0.16147807,0.10913813,-0.010111778,-0.20281142,0.08562706,-0.032019254,0.12953328,-0.15866981,-0.20403244,0.33433932,-0.12107368,-0.43083882,0.022274503,-0.1746276,-0.18053544,0.060846236,0.18974699,-0.02803487,-0.07653691,0.06045953,-0.074615285,0.3516422,-0.25533226,0.12057034,0.118307225,0.18862,0.14516307,-0.019813003,-0.23553045,0.036555506,0.12703949,-0.07232182,0.01764473,-0.00596084,0.31309676,-0.27429324,0.57173365,0.086949974,0.16481492,0.3714961,0.09355233,0.38953882,0.46958175,0.15641835,-0.13991117,-0.19208486,0.3532263,-0.019896032,0.018474277,0.16151713,0.0067149214,0.16005446,0.3166149,-0.37075454,0.037871763,-0.08163506,0.36297572,0.13357806,0.18741103,0.077855945,0.07742223,0.03327518,-0.0006501664,0.12923187,-0.022992712,-0.18052356,-0.14152151,0.018004516,0.3548261
